bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
2279,preamble,52,0,0,0.007026632782071829,139,1,7-1T5.mp4
2288,payload,52,1,1,0.9467251300811768,72,1,7-1T5.mp4
2289,payload,52,0,1,0.9298898577690125,138,0,7-1T5.mp4
2298,payload,52,0,1,0.9467251300811768,72,0,7-1T5.mp4
2299,preamble,53,1,1,0.9298898577690125,138,1,7-1T5.mp4
2308,preamble,53,0,0,0.0006065447232685983,73,1,7-1T5.mp4
2309,preamble,53,1,1,0.9695677757263184,137,1,7-1T5.mp4
2318,preamble,53,0,0,0.0006065447232685983,73,1,7-1T5.mp4
2319,preamble,53,1,1,0.9695677757263184,137,1,7-1T5.mp4
2328,preamble,53,0,0,0.000512606231495738,74,1,7-1T5.mp4
2329,preamble,53,1,1,1.0147857666015625,136,1,7-1T5.mp4
2338,payload,53,0,0,0.000512606231495738,74,1,7-1T5.mp4
2339,payload,53,1,1,1.0147857666015625,136,1,7-1T5.mp4
2348,preamble,54,1,1,1.0100743770599365,75,1,7-1T5.mp4
2349,preamble,54,0,1,0.9294787049293518,135,0,7-1T5.mp4
2358,preamble,54,1,1,1.0100743770599365,75,1,7-1T5.mp4
2359,preamble,54,0,1,0.9294787049293518,135,0,7-1T5.mp4
2368,preamble,54,1,1,1.0049290657043457,76,1,7-1T5.mp4
2369,preamble,54,0,1,0.9999840259552002,134,0,7-1T5.mp4
2378,payload,54,0,1,1.0049290657043457,76,0,7-1T5.mp4
2379,payload,54,0,1,0.9999840259552002,134,0,7-1T5.mp4
2388,preamble,55,0,0,0.0008126532775349915,77,1,7-1T5.mp4
2389,preamble,55,1,0,0.006362182088196278,133,0,7-1T5.mp4
2398,preamble,55,0,0,0.0008126532775349915,77,1,7-1T5.mp4
2399,preamble,55,1,0,0.006362182088196278,133,0,7-1T5.mp4
2408,preamble,55,0,0,0.0007504179375246167,78,1,7-1T5.mp4
2409,preamble,55,1,0,0.007648621220141649,132,0,7-1T5.mp4
2418,payload,55,0,0,0.0007504179375246167,78,1,7-1T5.mp4
2419,payload,55,1,0,0.007648621220141649,132,0,7-1T5.mp4
2428,preamble,56,1,1,1.0116852521896362,79,1,7-1T5.mp4
2429,preamble,56,0,1,0.9854863882064819,131,0,7-1T5.mp4
2438,preamble,56,1,1,1.0116384029388428,80,1,7-1T5.mp4
2439,preamble,56,0,1,0.9856569766998291,130,0,7-1T5.mp4
2448,preamble,56,1,1,1.0140836238861084,80,1,7-1T5.mp4
2449,preamble,56,0,1,0.978681743144989,130,0,7-1T5.mp4
2458,preamble,56,1,1,1.0140583515167236,81,1,7-1T5.mp4
2459,preamble,56,0,1,0.9786422252655029,129,0,7-1T5.mp4
2468,payload,56,1,0,0.0,81,0,7-1T5.mp4
2469,payload,56,1,0,0.0,129,0,7-1T5.mp4
2478,preamble,57,0,0,0.0,82,1,7-1T5.mp4
2479,preamble,57,1,0,0.0,128,0,7-1T5.mp4
2488,preamble,57,0,0,0.0,82,1,7-1T5.mp4
2489,preamble,57,1,0,0.00014991640637163073,128,0,7-1T5.mp4
2498,preamble,57,0,0,0.0,83,1,7-1T5.mp4
2499,preamble,57,1,0,0.00015022754087112844,127,0,7-1T5.mp4
2508,payload,57,0,1,0.9793787598609924,83,0,7-1T5.mp4
2509,payload,57,1,1,0.986502468585968,127,1,7-1T5.mp4
2518,preamble,58,1,1,0.9793611764907837,84,1,7-1T5.mp4
2519,preamble,58,0,1,0.9867817163467407,126,0,7-1T5.mp4
2528,preamble,58,1,1,0.978287935256958,84,1,7-1T5.mp4
2529,preamble,58,0,1,0.9883201122283936,126,0,7-1T5.mp4
2538,preamble,58,1,1,0.978268563747406,85,1,7-1T5.mp4
2539,preamble,58,0,1,0.9887675642967224,125,0,7-1T5.mp4
2548,payload,58,1,0,-0.002657810226082802,85,0,7-1T5.mp4
2549,payload,58,1,0,-0.005389417987316847,125,0,7-1T5.mp4
2558,preamble,59,0,0,-0.002687118947505951,86,1,7-1T5.mp4
2559,preamble,59,1,0,-0.005410454235970974,124,0,7-1T5.mp4
2568,preamble,59,0,0,-0.002687118947505951,86,1,7-1T5.mp4
2569,preamble,59,1,0,-0.005511617287993431,124,0,7-1T5.mp4
2578,preamble,59,0,0,-0.0027164279017597437,87,1,7-1T5.mp4
2579,preamble,59,1,0,-0.005567292682826519,123,0,7-1T5.mp4
2588,preamble,59,0,0,-0.0025436668656766415,87,1,7-1T5.mp4
2589,payload,59,1,0,-0.005603349301964045,123,0,7-1T5.mp4
2598,payload,59,1,0,-0.0025437541771680117,88,0,7-1T5.mp4
2599,payload,59,0,0,-0.005630458705127239,122,1,7-1T5.mp4
2608,preamble,60,1,1,1.0044424533843994,88,1,7-1T5.mp4
2609,preamble,60,0,1,1.0617445707321167,122,0,7-1T5.mp4
2618,preamble,60,1,1,1.0044891834259033,89,1,7-1T5.mp4
2619,preamble,60,0,1,1.0618215799331665,121,0,7-1T5.mp4
2628,preamble,60,1,1,0.6256424188613892,89,1,7-1T5.mp4
2629,preamble,60,0,0,-0.005779746919870377,121,1,7-1T5.mp4
2638,payload,60,1,1,0.6256230473518372,90,1,7-1T5.mp4
2639,payload,60,0,0,-0.005830082576721907,120,1,7-1T5.mp4
2648,preamble,61,0,0,0.21321579813957214,90,1,7-1T5.mp4
2649,preamble,61,1,0,-0.005830082576721907,120,0,7-1T5.mp4
2658,preamble,61,0,0,0.21319378912448883,91,1,7-1T5.mp4
2659,preamble,61,1,0,-0.005880418233573437,119,0,7-1T5.mp4
2668,preamble,61,0,1,0.9445647597312927,91,0,7-1T5.mp4
2669,preamble,61,1,0,-0.005880418233573437,119,0,7-1T5.mp4
2678,payload,61,1,1,0.9425961971282959,92,1,7-1T5.mp4
2679,payload,61,0,0,-0.005915966350585222,118,1,7-1T5.mp4
2688,preamble,62,1,0,0.4620089530944824,92,0,7-1T5.mp4
2689,preamble,62,0,1,1.1600441932678223,118,0,7-1T5.mp4
2698,preamble,62,1,1,0.7015297412872314,93,1,7-1T5.mp4
2699,preamble,62,0,1,1.1601520776748657,117,0,7-1T5.mp4
2708,preamble,62,1,0,0.010816172696650028,93,0,7-1T5.mp4
2709,preamble,62,0,1,1.0269063711166382,117,0,7-1T5.mp4
2718,payload,62,1,0,0.010838454589247704,94,0,7-1T5.mp4
2719,payload,62,0,1,1.0269536972045898,116,0,7-1T5.mp4
2728,payload,62,0,1,0.9564385414123535,94,0,7-1T5.mp4
2729,preamble,63,1,0,0.008282669819891453,116,0,7-1T5.mp4
2738,preamble,63,0,1,0.9563106894493103,95,0,7-1T5.mp4
2739,preamble,63,1,0,0.008306390605866909,115,0,7-1T5.mp4
2748,preamble,63,0,1,0.9997425079345703,95,0,7-1T5.mp4
2749,preamble,63,1,0,0.008306390605866909,115,0,7-1T5.mp4
