bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
370,preamble,8,1,1,0.983778715133667,240,1,7-1T2.mp4
380,preamble,8,1,1,0.9774548411369324,240,1,7-1T2.mp4
390,preamble,8,1,0,0.003860763506963849,240,0,7-1T2.mp4
400,payload,8,0,0,0.0022743549197912216,240,1,7-1T2.mp4
410,preamble,9,0,1,0.9924043416976929,240,0,7-1T2.mp4
420,preamble,9,0,1,0.9845365285873413,240,0,7-1T2.mp4
430,preamble,9,0,1,0.9805078506469727,240,0,7-1T2.mp4
440,payload,9,0,1,0.9869135618209839,240,0,7-1T2.mp4
450,preamble,10,1,1,0.9786074161529541,240,1,7-1T2.mp4
460,preamble,10,1,0,0.0031354641541838646,240,0,7-1T2.mp4
470,preamble,10,1,0,0.003290894441306591,240,0,7-1T2.mp4
480,preamble,10,1,1,0.9387679696083069,240,1,7-1T2.mp4
490,payload,10,1,1,0.9942677021026611,240,1,7-1T2.mp4
500,preamble,11,0,0,0.000575294834561646,240,1,7-1T2.mp4
510,preamble,11,0,0,0.00022123806411400437,240,1,7-1T2.mp4
520,preamble,11,0,0,0.00041641504503786564,240,1,7-1T2.mp4
530,payload,11,0,1,0.9782402515411377,229,0,7-1T2.mp4
531,payload,11,1,0,0.0292646661400795,11,0,7-1T2.mp4
540,preamble,12,1,1,0.9819109439849854,210,1,7-1T2.mp4
541,preamble,12,0,0,-0.0017388175474479795,30,1,7-1T2.mp4
550,preamble,12,1,1,0.991248369216919,190,1,7-1T2.mp4
551,preamble,12,0,0,-0.001621742732822895,50,1,7-1T2.mp4
560,preamble,12,1,1,0.9867218732833862,170,1,7-1T2.mp4
561,preamble,12,0,0,-0.0012140588369220495,70,1,7-1T2.mp4
570,payload,12,1,1,0.978108823299408,151,1,7-1T2.mp4
571,payload,12,1,0,-0.0012132520787417889,89,0,7-1T2.mp4
580,preamble,13,0,0,0.0001338031725026667,131,1,7-1T2.mp4
581,preamble,13,1,1,0.9674764275550842,109,1,7-1T2.mp4
590,preamble,13,0,0,2.2895061192684807e-05,111,1,7-1T2.mp4
591,preamble,13,1,1,0.9764533042907715,129,1,7-1T2.mp4
600,preamble,13,0,0,0.00010642338747857139,92,1,7-1T2.mp4
601,preamble,13,1,1,1.0085009336471558,148,1,7-1T2.mp4
610,preamble,13,0,0,2.302085886185523e-05,72,1,7-1T2.mp4
611,payload,13,1,1,1.0105528831481934,168,1,7-1T2.mp4
620,payload,13,1,0,0.0003927288926206529,52,0,7-1T2.mp4
621,payload,13,0,1,1.008353352546692,188,0,7-1T2.mp4
630,preamble,14,1,1,0.9837989807128906,33,1,7-1T2.mp4
631,preamble,14,0,0,0.0,207,1,7-1T2.mp4
640,preamble,14,1,0,0.007336455397307873,13,0,7-1T2.mp4
641,preamble,14,0,0,8.353804878424853e-05,227,1,7-1T2.mp4
651,preamble,14,0,0,0.0003416285617277026,240,1,7-1T2.mp4
661,payload,14,0,0,0.0010605324059724808,240,1,7-1T2.mp4
5,guard_or_pad,-1,0,0,0.012209288775920868,240,1,7-1T3.mp4
15,guard_or_pad,-1,0,1,0.8546499609947205,240,0,7-1T3.mp4
25,preamble,0,0,1,0.8546499609947205,240,0,7-1T3.mp4
35,preamble,0,0,1,0.8916255831718445,240,0,7-1T3.mp4
45,preamble,0,0,1,0.8916255831718445,240,0,7-1T3.mp4
55,payload,0,1,1,0.9232383966445923,240,1,7-1T3.mp4
65,preamble,1,1,1,0.9232383966445923,240,1,7-1T3.mp4
75,preamble,1,1,1,0.9129127860069275,240,1,7-1T3.mp4
85,preamble,1,1,1,0.9129127860069275,240,1,7-1T3.mp4
95,payload,1,1,1,0.9186258316040039,233,1,7-1T3.mp4
96,payload,1,0,1,0.9990349411964417,7,0,7-1T3.mp4
105,payload,1,0,1,0.9093967080116272,215,0,7-1T3.mp4
106,preamble,2,1,1,0.9965870380401611,25,1,7-1T3.mp4
115,preamble,2,0,0,0.016820069402456284,197,1,7-1T3.mp4
116,preamble,2,1,1,1.0006766319274902,43,1,7-1T3.mp4
125,preamble,2,0,0,0.0168674997985363,179,1,7-1T3.mp4
126,preamble,2,1,1,0.9980956315994263,61,1,7-1T3.mp4
135,preamble,2,0,1,0.02588086575269699,161,0,7-1T3.mp4
136,preamble,2,1,1,0.9876160621643066,79,1,7-1T3.mp4
145,payload,2,0,1,0.02629292756319046,143,0,7-1T3.mp4
146,payload,2,1,1,0.9826404452323914,97,1,7-1T3.mp4
155,preamble,3,1,1,0.9128113389015198,125,1,7-1T3.mp4
156,preamble,3,0,0,0.010909860953688622,115,1,7-1T3.mp4
165,preamble,3,1,1,0.9182518124580383,107,1,7-1T3.mp4
166,preamble,3,0,0,0.01298596989363432,133,1,7-1T3.mp4
175,preamble,3,1,1,0.9486150145530701,89,1,7-1T3.mp4
176,preamble,3,0,0,0.011675390414893627,151,1,7-1T3.mp4
185,payload,3,0,1,0.9880812168121338,71,0,7-1T3.mp4
186,payload,3,0,0,0.011993242427706718,169,1,7-1T3.mp4
195,preamble,4,0,0,0.009051593020558357,52,1,7-1T3.mp4
196,preamble,4,1,1,0.91910320520401,188,1,7-1T3.mp4
205,preamble,4,0,0,0.007734836544841528,35,1,7-1T3.mp4
206,preamble,4,1,1,0.9254919290542603,205,1,7-1T3.mp4
215,preamble,4,0,1,1.1049723625183105,16,0,7-1T3.mp4
216,preamble,4,1,1,0.8420162796974182,224,1,7-1T3.mp4
226,payload,4,1,1,0.8499261140823364,240,1,7-1T3.mp4
236,preamble,5,0,0,-0.008412410505115986,240,1,7-1T3.mp4
246,preamble,5,0,0,-0.008412410505115986,240,1,7-1T3.mp4
